4019,NN,berakhir,2
4025,NN,ms,2
4029,NN,arrt,2
4042,NN,gan,2
4050,NN,DO,2
4058,NN,okaay,2
4063,NN,gk,2
4068,NN,disease,2
4079,NN,seor,2
4092,NN,Hahahahaha,2
4093,NN,ook,2
4096,NN,facebook,2
4113,NN,assistant,2
4121,NN,heat,2
4130,NN,lmao,2
4142,NN,roll,2
4151,NN,haga,2
4155,NN,inne,2
4172,NN,perlu,2
4173,NN,hash,2
4178,NN,menyelamatkan,2
4181,NN,Simple,2
4182,NN,progress,2
4183,NN,mark,2
4185,NN,kkk,2
4199,NN,aminnn,2
4206,NN,decency,2
4210,NN,V,2
4218,NN,definition,2
4221,NN,shudve,2
4224,NN,metal,2
4245,NN,expert,2
4246,NN,wan,2
4248,NN,NOISE,2
4250,NN,benar,2
4254,NN,rawk,2
4275,NN,glass,2
4281,NN,AndyCarol,2
4294,NN,jika,2
4298,NN,lyfta,2
4302,NN,stadion,2
4315,NN,Talk,2
4316,NN,sarcasm,2
4323,NN,Blood,2
4328,NN,ova,2
4332,NN,ingin,2
4334,NN,eve,2
4342,NN,ave,2
4347,NN,VICTORY,2
4365,NN,sdh,2
4376,NN,wif,2
4377,NN,38m,2
4381,NN,harap,2
4399,NN,bun,2
4400,NN,CHEL,2
4404,NN,motivation,2
4411,NN,alonso,2
4418,NN,sera,2
4427,NN,liver,2
4431,NN,Flat,2
4447,NN,nephew,2
4464,NN,WEM8LEY,2
4472,NN,chelseaaa,2
4489,NN,bara,2
4494,NN,hem,2
4495,NN,ray,2
4498,NN,chaud,2
4501,NN,pas,2
4510,NN,Maxi,2
4511,NN,idol,2
4512,NN,ohdear,2
4523,NN,cover,2
4544,NN,CMON,2
4546,NN,orphan,2
4554,NN,Fair,2
4563,NN,television,2
4569,NN,daddy,2
4576,NN,porque,2
4580,NN,worry,2
4585,NN,:3,2
4586,NN,juaranya,2
4588,NN,Anything,2
4593,NN,winer,2
4594,NN,training,2
4597,NN,confetti,2
4598,NN,phwoar,2
4603,NN,script,2
4607,NN,material,2
4623,NN,speelt,2
4624,NN,Eredivisie,2
4627,NN,onnnn,2
4631,NN,fo,2
4632,NN,brazil,2
4633,NN,ryt,2
4645,NN,oldu,2
4657,NN,beda,2
4660,NN,Hmmm,2
4671,NN,uda,2
4689,NN,Carrol,2
4698,NN,korang,2
4699,NN,Dalgleish,2
4704,NN,chelsit,2
4713,NN,ala,2
4715,NN,clea,2
4718,NN,chair,2
4723,NN,pipe,2
4726,NN,goalie,2
4756,NN,drivel,2
4761,NN,raso,2
4762,NN,zurdazo,2
4765,NN,Ooo,2
4767,NN,throat,2
4779,NN,maitricide,2
4782,NN,keane,2
4783,NN,kembali,2
4785,NN,membuahkan,2
4789,NN,swfc,2
4798,NN,roar,2
4823,NN,ther,2
4824,NN,payah,2
4834,NN,SMIRNOFFICE,2
4835,NN,hatehim,2
4836,NN,goodnight,2
4861,NN,hoor,2
4876,NN,cert,2
4887,NN,pisan,2
4900,NN,opposition,2
4902,NN,goaaaaal,2
4909,NN,campaign,2
4910,NN,thug,2
4916,NN,fucken,2
4917,NN,redshite,2
4930,NN,fac,2
4942,NN,hm,2
4952,NN,keliatan,2
4954,NN,battant,2
4964,NN,primeiro,2
4966,NN,.1,2
4969,NN,comemora,2
4975,NN,emang,2
4983,NN,CHELSEAA,2
4994,NN,truth,2
4999,NN,ynwalfc,2
5001,NN,Momentum,2
5003,NN,pelo,2
5006,NN,horeeeee,2
5008,NN,ganteng,2
5037,NN,prize,2
5055,NN,ku,2
5056,NN,gelijkmaker,2
5066,NN,Pair,2
5069,NN,smirnoffice,2
5076,NN,FCF,2
5092,NN,captin,2
5094,NN,cuntstain,2
5102,NN,S/O,2
5105,NN,facupinnuendo,2
5108,NN,lemah,2
5135,NN,arena,2
5167,NN,openingnya,2
5170,NN,fav,2
5174,NN,xabi,2
5195,NN,koq,2
5207,NN,liga,2
5215,NN,BBCFootball,2
5222,NN,hindsight,2
5238,NN,breed,2
5239,NN,FACupDay,2
5248,NN,ganador,2
5266,NN,jonno,2
5269,NN,sympathy,2
5271,NN,neng,2
5278,NN,share,2
5294,NN,coyb,2
5299,NN,enVIVO,2
5312,NN,olay,2
5332,NN,traffic,2
5334,NN,pick,2
5353,NN,cil,2
5361,NN,refund,2
5365,NN,lfc_ar,2
5381,NN,Liverpool.No,2
5401,NN,haba,2
5409,NN,ar,2
5410,NN,hee,2
5415,NN,penis,2
5425,NN,1D,2
5426,NN,exit,2
5427,NN,llNeverWalkAlone,2
5448,NN,Use,2
5449,NN,zo,2
5462,NN,MCFC,2
5465,NN,FACE,2
5478,NN,NEWSFLASH,2
5495,NN,parece,2
5502,NN,Hockey,2
5504,NN,id,2
5506,NN,SCORE,2
5507,NN,None,2
5509,NN,LUCK,2
5510,NN,lanjut,2
5520,NN,oportunidad,2
5530,NN,inspirado,2
5540,NN,LEGEND,2
5544,NN,FAc,2
5563,NN,Queen,2
5565,NN,"'cause",2
5569,NN,strip,2
5570,NN,nation,2
5591,NN,studio,2
5610,NN,wiiih,2
5616,NN,xxxx,2
5618,NN,totalmente,2
5623,NN,LS,2
5662,NN,store,2
5672,NN,wajib,2
5678,NN,pleasure,2
5700,NN,Answer,2
5702,NN,XD,2
5707,NN,12CHI/PAR,2
5732,NN,EI,2
5743,NN,bero,2
5756,NN,language,2
5759,NN,descuenta,2
5766,NN,curtain,2
5768,NN,lyk,2
5778,NN,suka,2
5782,NN,FACupFever,2
5784,NN,catch,2
5794,NN,lalu,2
5805,NN,espaol,2
5808,NN,SHAME,2
5814,NN,test,2
5817,NN,lupa,2
5820,NN,Er,2
5829,NN,Number,2
5830,NN,encounter,2
5832,NN,goose,2
5838,NN,sampe,2
5845,NN,ledge,2
5846,NN,bgt,2
5850,NN,knob,2
5851,NN,hebat,2
5866,NN,rambo,2
5873,NN,ramires,2
5874,NN,lama2,2
5883,NN,gamau,2
5894,NN,hangover,2
5897,NN,honesty,2
5901,NN,hateliverpool,2
5903,NN,bloodclart,2
5907,NN,DAYYYY,2
5917,NN,damn,2
5923,NN,boom,2
5935,NN,sempre,2
5937,NN,enhorabuena,2
5938,NN,Ni,2
5941,NN,mij,2
5957,NN,:O,2
5961,NN,1Liverpool,2
5966,NN,brentfordfc,2
5973,NN,adam,2
5979,NN,Countdown,2
5983,NN,building,2
5985,NN,RESPECT,2
5988,NN,punt,2
5999,NN,nohistory,2
6002,NN,insight,2
6019,NN,risk,2
6056,NN,tinggi,2
6065,NN,akhir,2
6069,NN,caravan,2
6075,NN,Ff,2
6081,NN,FACupFINAL,2
6090,NN,ballin,2
6091,NN,par,2
6105,NN,Bird,2
6115,NN,wear,2
6119,NN,metro,2
6126,NN,Plobjai,2
6135,NN,Id,2
6145,NN,uptop,2
6148,NN,pot,2
6171,NN,HELL,2
6197,NN,kado,2
6198,NN,DOWN,2
6201,NN,Hahahaha,2
6202,NN,ME,2
6213,NN,Cunt,2
6233,NN,marca,2
6244,NN,combo,2
6254,NN,MIN,2
6260,NN,vil,2
6267,NN,GameOn,2
6277,NN,WembleyStadium,2
6280,NN,badman,2
6291,NN,Focus,2
6297,NN,seri,2
6302,NN,peb,2
6306,NN,station,2
6309,NN,swearing,2
6310,NN,kami,2
6325,NN,ganti,2
6350,NN,walete,2
6352,NN,ataque,2
6370,NN,lfc@wembley,2
6371,NN,suicide,2
6418,NN,FACUP2012,2
6426,NN,hunger,2
6427,NN,wheyyyyy,2
6454,NN,melalui,2
6460,NN,fairplay,2
6463,NN,sendiri,2
6471,NN,nk,2
6477,NN,senyum,2
6480,NN,intensity,2
6484,NN,monster,2
6491,NN,llegando,2
6497,NN,duck,2
6503,NN,LMAO,2
6510,NN,leo,2
6512,NN,rivalry,2
6515,NN,Attack,2
6519,NN,riot,2
6525,NN,competicin,2
6571,NN,tym,2
6579,NN,delantero,2
6599,NN,Esse,2
6604,NN,Daglish,2
6631,NN,lo,2
6641,NN,substitute,2
6653,NN,meaning,2
6661,NN,RAYMEAARSDS,2
6666,NN,worldie,2
6670,NN,sop,2
6677,NN,4miti,2
6681,NN,clock,2
6686,NN,kesetiaan,2
6689,NN,rdm,2
6722,NN,anota,2
6725,NN,contrast,2
6734,NN,gochelsea,2
6738,NN,sekedar,2
6744,NN,apretando,2
6765,NN,rumah,2
6773,NN,deficit,2
6793,NN,weather,2
6799,NN,telat,2
6819,NN,accent,2
6833,NN,poster,2
6838,NN,pop,2
6852,NN,mile,2
6859,NN,rise,2
6869,NN,speaking,2
6890,NN,pukul,2
6906,NN,Color,2
6908,NN,screamer,2
6911,NN,fAcup,2
6924,NN,neck,2
6934,NN,hold,2
6944,NN,ring,2
6951,NN,daha,2
6954,NN,visita,2
6968,NN,comme,2
6969,NN,soy,2
6990,NN,maine,2
6994,NN,tt,2
7017,NN,R,2
7020,NN,thr,2
7037,NN,Bunch,2
7054,NN,empire,2
7059,NN,tht,2
7106,NN,task,2
7107,NN,Aww,2
7141,NN,closing,2
7143,NN,saatnya,2
7144,NN,abit,2
7163,NN,haber,2
7165,NN,hehehe,2
7199,NN,period,2
7203,NN,computer,2
7207,NN,zijn,2
7219,NN,CB,2
7221,NN,abidewithme,2
7223,NN,ruddy,2
7253,NN,pie,2
7265,NN,gift,2
7271,NN,birth,2
7280,NN,mas,2
7283,NN,bo,2
7287,NN,gold,2
7312,NN,dato,2
7320,NN,betul,2
7342,NN,government,2
7344,NN,comer,2
7350,NN,envy,2
7356,NN,beh,2
7371,NN,PEAK,2
7374,NN,kosong,2
7375,NN,controversy,2
7380,NN,whoop,2
7383,NN,DROGBAAAAAAA,2
7386,NN,death,2
7392,NN,kwa,2
7419,NN,tempat,2
7426,NN,brasileo,2
7428,NN,FUCK,2
7431,NN,toy,2
7452,NN,dosh,2
7457,NN,fiver,2
7459,NN,clearance,2
7474,NN,mundo,2
7484,NN,minimum,2
7492,NN,Nap,2
7502,NN,membosankan,2
7506,NN,sesongen,2
7509,NN,Green,2
7518,NN,decisivo,2
7525,NN,sufrir,2
7536,NN,ae,2
7537,NN,lightning,2
7545,NN,ramirez,2
7547,NN,ora,2
7550,NN,coupe,2
7557,NN,esperando,2
7562,NN,scumbag,2
7565,NN,goat,2
7569,NN,ChelseaLiverpool,2
7570,NN,mil,2
7574,NN,ey,2
7586,NN,toch,2
7611,NN,peso,2
7614,NN,bermain,2
7624,NN,uhuk,2
7629,NN,pengen,2
7635,NN,BlueIsTheColour,2
7650,NN,dedication,2
7651,NN,hai,2
7656,NN,buildup,2
7663,NN,capital,2
7671,NN,ngl,2
7707,NN,ah,2
7710,NN,push,2
7714,NN,bluess,2
7737,NN,can,2
7738,NN,EFC,2
7764,NN,circle,2
7779,NN,bob,2
7787,NN,campion,2
7788,NN,onnnnnnnnn!CFC,2
7792,NN,mudah,2
7805,NN,Oo,2
7806,NN,PES,2
7824,NN,sy,2
7829,NN,Jd,2
7831,NN,ngata2in,2
7840,NN,meskipun,2
7843,NN,nowplaying,2
7850,NN,vote,2
7869,NN,situation,2
7879,NN,fighter,2
7883,NN,goodness,2
7884,NN,foil,2
7890,NN,kissneck,2
7894,NN,POLL,2
7903,NN,ability,2
7906,NN,vrt,2
7908,NN,gypo,2
7913,NN,nail,2
7916,NN,"'Cause",2
7919,NN,bcfc,2
7921,NN,influence,2
7927,NN,uncle,2
7939,NN,kat,2
7948,NN,destiny,2
7952,NN,concern,2
7958,NN,intro,2
7962,NN,rite,2
7968,NN,dpt,2
7972,NN,goodbye,2
7980,NN,anoda,2
8002,NN,academia,2
8008,NN,Down,2
8013,NN,benitez,2
8022,NN,waleeteeeee,2
8023,NN,panel,2
8026,NN,Bosingwa,2
8034,NN,criticism,2
8039,NN,King,2
8057,NN,ahaha,2
8079,NN,Title,2
8086,NN,statue,2
8118,NN,tenang,2
8123,NN,peluit,2
8134,NN,damage,2
8139,NN,Buat,2
8157,NN,KING,2
8163,NN,WeWillKOPYou,2
8178,NN,__,2
8189,NN,tube,2
8198,NN,eso,2
8208,NN,prem,2
8209,NN,clap,2
8225,NN,hmmm,2
8241,NN,light,2
8245,NN,vision,2
8263,NN,segundo,2
8264,NN,sokong,2
8265,NN,FACnor,2
8266,NN,FOOL,2
8283,NN,pillow,2
8304,NN,townsend,2
8309,NN,penyokong,2
8337,NN,granada,2
8338,NN,wkwkwk,2
8350,NN,rt,2
8351,NN,welk,2
8358,NN,pink,2
8363,NN,Ooooo,2
8377,NN,SerieA,2
8399,NN,jauh,2
8409,NN,pon,2
8410,NN,drogbaaaaaa,2
8424,NN,Front,2
8467,NN,kommer,2
8473,NN,juste,2
8480,NN,vu,2
8487,NN,ff,2
8504,NN,BASTARD,2
8514,NN,hattrick,2
8516,NN,engine,2
8520,NN,jus,2
8527,NN,TheVoiceUK,2
8544,NN,wank,2
8545,NN,16m,2
8546,NN,fwd,2
8552,NN,retweet,2
8553,NN,ballen,2
8568,NN,antara,2
8569,NN,doin,2
8571,NN,Scum,2
8576,NN,concentration,2
8584,NN,comemorar,2
8595,NN,REDMEN,2
8597,NN,thunder,2
8602,NN,InstantFollowBack,2
8630,NN,beastie,2
8641,NN,GOOOOOOL,2
8647,NN,buzzin,2
8660,NN,smash,2
8667,NN,entiendo,2
8669,NN,rafa,2
8695,NN,weer,2
8706,NN,co,2
8708,NN,ud,2
8716,NN,frste,2
8730,NN,brow,2
8744,NN,journey,2
8750,NN,Name,2
8751,NN,Pressure,2
8766,NN,TFB,2
8782,NN,FACUPCHAMPIONS,2
8804,NN,daglish,2
8826,NN,CECH,2
8832,NN,twit,2
8838,NN,fuckin,2
8841,NN,bust,2
8843,NN,dapet,2
8854,NN,memimpin,2
8857,NN,brick,2
8858,NN,quid,2
8862,NN,exception,2
8864,NN,DROGBAAAAA,2
8876,NN,YouWillNeverWalkAlone,2
8879,NN,trigger,2
8885,NN,atleast,2
8902,NN,wooooo,2
8910,NN,congratsss,2
8914,NN,@LFC,2
8919,NN,cha,2
8927,NN,rap,2
8945,NN,melenggang,2
8948,NN,Mr.Wembley,2
8951,NN,lfc4life,2
8960,NN,shitter,2
8962,NN,makinghistory,2
8982,NN,enough,2
8984,NN,wayah,2
8990,NN,underdog,2
8993,NN,nos,2
8994,NN,fuckliverpool,2
9001,NN,Tat,2
9011,NN,pond,2
9013,NN,sharpish,2
9021,NN,MERAH,2
9031,NN,Substitution,2
9045,NN,supermoon,2
9047,NN,kk,2
9053,NN,champ,2
9074,NN,pizza,2
9102,NN,gr8,2
9113,NN,beruntung,2
9128,NN,ngapain,2
9132,NN,reminder,2
9136,NN,tool,2
9138,NN,johnterry,2
9193,NN,checken,2
9209,NN,fabricemuamba,2
9243,NN,award,2
9259,NN,Yawn,2
9269,NN,comeonyouredmen,2
9270,NN,gua,2
9283,NN,unbeaten,2
9350,NNS,esperemos,2
9356,NNS,ganadores,2
9361,NNS,mightyblues,2
9364,NNS,halfs,2
9379,NNS,Alineaciones,2
9409,NNS,partners,2
9411,NNS,babes,2
9417,NNS,lagi,2
9418,NNS,adams,2
9421,NNS,geezers,2
9434,NNS,gunners,2
9448,NNS,images,2
9469,NNS,uploads,2
9485,NNS,blueribbons,2
9519,NNS,resultados,2
9525,NNS,puedes,2
9541,NNS,tekkers,2
9588,NNS,Stats,2
9595,NNS,kali,2
9599,NNS,traditiondies,2
9604,NNS,mon,2
9608,NNS,defences,2
9609,NNS,"O'Learys",2
9618,NNS,overs,2
9626,NNS,Bodes,2
9630,NNS,Wankers,2
9639,NNS,nos,2
9643,NNS,unicorns,2
9654,NNS,sorts,2
9660,NNS,statistics,2
9667,NNS,sounds,2
9685,NNS,lfcsucks,2
9695,NNS,Goals,2
9696,NNS,THANKS,2
9700,NNS,berangkats,2
9702,NNS,championes,2
9707,NNS,NUTS,2
9717,NNS,trackies,2
9722,NNS,lamps,2
9724,NNS,stories,2
9725,NNS,doubts,2
9726,NNS,attacks,2
9735,NNS,stages,2
9737,NNS,foots,2
9743,NNS,affairs,2
9745,NNS,beauties,2
9754,NNS,boos,2
9760,NNS,Euros,2
9765,NNS,haircuts,2
9780,NNS,terms,2
9784,NNS,berkelas,2
9788,NNS,warriors,2
9790,NNS,partidos,2
9798,NNS,picks,2
9810,NNS,gaps,2
9828,NNS,THISSSSS,2
9838,NNS,prospects,2
9840,NNS,trophys,2
9848,NNS,cans,2
9849,NNS,@LFCtransfernews,2
9855,NNS,parents,2
9861,NNS,rats,2
9862,NNS,runs,2
9865,NNS,bags,2
9868,NNS,violets,2
9875,NNS,gona,2
9876,NNS,secs,2
9885,NNS,yrs,2
9886,NNS,desires,2
9888,NNS,tools,2
9890,NNS,fools,2
9897,NNS,lessons,2
9899,NNS,slides,2
9916,NNS,dicen,2
9921,NNS,kits,2
9927,NNS,Trophies,2
9929,NNS,Guys,2
9933,NNS,glasses,2
9944,NNS,scenarios,2
9954,NNS,limbs,2
9955,NNS,trueblues,2
9960,NNS,goodtimes,2
9964,NNS,dads,2
9979,NNS,places,2
9993,NNS,shows,2
9997,NNS,Thoughts,2
9998,NNS,COYS,2
10010,NNS,FACupFinals,2
10012,NNS,hashtags,2
10026,NNS,mati,2
10031,NNS,rooms,2
10035,NNS,Enriques,2
10048,NNS,pros,2
10049,NNS,murderers,2
10057,NNS,Lets,2
10072,NNS,carrolls,2
10073,NNS,bitches,2
10082,NNS,Interviews,2
10083,NNS,mrs,2
10089,NNS,FAcupwinners,2
10114,NNS,shes,2
10117,NNS,tits,2
10126,NNS,lols,2
10133,NNS,scums,2
10134,NNS,liverpools,2
10135,NNS,tattoos,2
10141,NNS,multi,2
10144,NNS,hopes,2
10154,NNS,ways,2
10163,NNS,trs,2
10177,NNS,means,2
10186,NNS,angles,2
10188,NNS,broadcasters,2
10194,NNS,referees,2
10197,NNS,victims,2
10206,NNS,talks,2
10207,NNS,vos,2
10209,NNS,cockneys,2
10210,NNS,5mins,2
10211,NNS,Miracles,2
10217,NNS,nothings,2
10232,NNS,os,2
10239,NNS,matahari,2
10248,NNS,channels,2
10250,NNS,paintapets,2
10254,NNS,hs,2
10255,NNS,jerseys,2
10257,NNS,antics,2
10258,NNS,5minutes,2
10260,NNS,Ts,2
10261,NNS,Commentators,2
10270,NNS,Replays,2
10272,NNS,olvides,2
10274,NNS,Racists,2
10275,NNS,Liverpools,2
10282,NNS,bugs,2
10284,NNS,scoucecunts,2
10289,NNS,matters,2
10296,NNS,plasticflags,2
10302,NNS,slots,2
10305,NNS,guns,2
10311,NNS,birds,2
10315,NNS,packs,2
10317,NNS,YEARS,2
10318,NNS,Tactics,2
10319,NNS,parts,2
10324,NNS,favourites,2
10354,NNS,scorers,2
10356,NNS,adems,2
10368,NNS,standards,2
10374,NNS,FREE,2
10384,NNS,ruins,2
10391,NNS,crisps,2
10401,NNS,shits,2
10403,NNS,mus,2
10412,NNS,posts,2
10415,NNS,returns,2
10423,NNS,scarves,2
10447,NNS,captains,2
10455,NNS,outs,2
10462,NNS,fellas,2
10463,NNS,jones,2
10483,NNS,fowards,2
10484,NNS,ps,2
10490,NNS,probs,2
10501,NNS,upthechels,2
10510,NNS,verdaderos,2
10513,NNS,unicos,2
10521,NNS,recruits,2
10525,NNS,widows,2
10536,NNS,Bets,2
10540,NNS,grabs,2
10542,NNS,Kopites,2
10556,NNS,ComeOnYouReds,2
10557,NNS,felicidades,2
10558,NNS,apenas,2
10559,NNS,reeeds,2
10565,NNS,seores,2
10588,NNS,MINUTES,2
10592,NNS,FFs,2
10593,NNS,cmon,2
10594,NNS,faves,2
10603,NNS,drogbas,2
10604,NNS,euros,2
10609,NNS,blocks,2
10612,NNS,ttulos,2
10619,NNS,racis,2
10631,NNS,dogs,2
10634,NNS,sums,2
10646,NNS,segundos,2
10658,NNS,Ffs,2
10685,NNS,counters,2
10694,NNS,beats,2
10700,NNS,kiri,2
10702,NNS,rileys,2
10709,NNS,orgasms,2
10716,NNS,lights,2
10720,NNS,keepers,2
10741,NNS,hundreds,2
10746,NNS,hooligans,2
10750,NNS,muppets,2
10755,NNS,moves,2
10767,NNS,Carrollfacts,2
10775,NNS,formation/tactics,2
10777,NNS,spirits,2
10780,NNS,divers,2
10798,NNS,gents,2
10818,NNS,toes,2
10821,NNS,calls,2
10829,NNS,sights,2
10834,NNS,escalones,2
10835,NNS,nosotros,2
10857,NNS,Haters,2
10872,NNS,jugadores,2
10878,NNS,screams,2
10879,NNS,bobbins,2
10881,NNS,talents,2
10886,NNS,commiserations,2
10891,NNS,butts,2
10893,NNS,Championes,2
10906,NNS,athomewiththewaddons,2
1,NN,Gaffer.Dude,1
2,NN,monkey,1
3,NN,ide,1
4,NN,exposure,1
5,NN,viewer,1
6,NN,SLwell,1
7,NN,RT@eredivisielive:,1
8,NN,goodyearblimp,1
9,NN,racistscupfinal,1
10,NN,colombia,1
11,NN,ternyata,1
12,NN,ckck,1
13,NN,seguridad,1
14,NN,innervosire,1
15,NN,fatemi,1
16,NN,Increase,1
17,NN,eeyore,1
18,NN,sepp,1
19,NN,termine,1
20,NN,champstatus,1
21,NN,memainkan,1
22,NN,Cheslea,1
23,NN,today.FACupFinal,1
24,NN,doigiveafuck,1
25,NN,greatness,1
26,NN,equivalent,1
27,NN,nba,1
28,NN,use,1
29,NN,suits.why,1
30,NN,nyisir,1
31,NN,80sthrowback,1
32,NN,determination,1
33,NN,Youprefer,1
34,NN,houden,1
35,NN,Wij,1
36,NN,penltima,1
37,NN,selvglgelig,1
38,NN,looserpool,1
39,NN,bray?RT,1
40,NN,upthearsecorner,1
41,NN,BLUEparty,1
42,NN,vivIndarti26,1
43,NN,belng,1
44,NN,lettewwwwww,1
45,NN,akn,1
46,NN,tpi,1
47,NN,maya,1
48,NN,crew96,1
49,NN,facupfinalynwa,1
50,NN,kisruh,1
51,NN,seff,1
52,NN,showdown,1
53,NN,Ngapain,1
54,NN,cohesion,1
55,NN,pih,1
56,NN,faw,1
57,NN,pleyin,1
58,NN,whyDoesItAlwaysReinaOnMe,1
59,NN,sissy,1
60,NN,ComeOnTheRef,1
61,NN,chelliv,1
62,NN,lgrarlo,1
63,NN,xo,1
64,NN,empatarlo,1
65,NN,sayang,1
66,NN,GOOOOAAAAALLLcfc,1
67,NN,@madmandean,1
68,NN,siin,1
69,NN,Eikhn,1
70,NN,matsissaan,1
71,NN,seitsemss,1
72,NN,maalin,1
73,NN,tehnyt,1
74,NN,HANDSHAKE,1
75,NN,kepengen,1
76,NN,houchensdivingheader,1
77,NN,palmer,1
78,NN,AyamAyamKu,1
79,NN,ZObPpTFV,1
80,NN,whttp,1
81,NN,AutoFollowBack,1
82,NN,code,1
83,NN,kipokezi,1
84,NN,paaause,1
85,NN,gorgeous.woohoo,1
86,NN,clasheswithawedding,1
87,NN,snack,1
88,NN,SoccerLife,1
89,NN,apako,1
90,NN,respinge,1
91,NN,comendo,1
92,NN,puls4,1
93,NN,auch,1
94,NN,post.FACUP,1
95,NN,tm,1
96,NN,ZO,1
97,NN,nobrainer,1
98,NN,increble,1
99,NN,doblete,1
100,NN,orgasm,1
101,NN,dibilang,1
102,NN,you.have,1
103,NN,cagaran,1
104,NN,mtico,1
105,NN,1CFCWembley,1
106,NN,FinalFAcup,1
107,NN,tackled.CFC,1
108,NN,ataca,1
109,NN,svedese,1
110,NN,pensavo,1
111,NN,happend,1
112,NN,justdontgethumpedplease,1
113,NN,mellom,1
114,NN,chelseaFC,1
115,NN,livingthedream,1
116,NN,troop,1
117,NN,gunner,1
118,NN,FKing,1
119,NN,reti,1
120,NN,imbang,1
121,NN,yen,1
122,NN,ratrimo,1
123,NN,esperar,1
124,NN,FACupFinalPrediction,1
125,NN,carpet,1
126,NN,ngiliz,1
127,NN,merdivende,1
128,NN,sexandthecinema,1
129,NN,ITALIA,1
130,NN,ramli,1
131,NN,janji,1
132,NN,tkpe,1
133,NN,gurl,1
134,NN,wur,1
136,NN,uv,1
137,NN,pakt,1
138,NN,worldclass,1
139,NN,@NickRussell700,1
140,NN,kolor,1
141,NN,boyfriend,1
142,NN,CR7,1
143,NN,yaudah,1
144,NN,continuar,1
145,NN,bubyeLiverpoooool,1
146,NN,lfcgirltilidie,1
147,NN,Suckerage,1
148,NN,teratur,1
149,NN,sorg2,1
150,NN,Bee,1
151,NN,woooohooooo,1
152,NN,FACupCHAMPIONS,1
153,NN,whathaveiturnedinto,1
154,NN,vamosCHELSEA,1
155,NN,tyfus,1
156,NN,dus,1
157,NN,allebei,1
158,NN,koudepijp,1
159,NN,boyf,1
160,NN,dnt,1
161,NN,bouge,1
163,NN,taa,1
164,NN,Prefer,1
165,NN,merhh,1
166,NN,too.We,1
167,NN,sht,1
168,NN,evacarneiro,1
169,NN,director,1
170,NN,menggoyahkan,1
171,NN,endyourdaywithasmile,1
172,NN,2grand,1
173,NN,coulda,1
174,NN,woulda,1
175,NN,shoulda,1
176,NN,w00t,1
177,NN,commentbychuchieitpunk,1
178,NN,gemist,1
179,NN,ChelseaToWin,1
180,NN,revient,1
181,NN,ponen,1
182,NN,bam,1
183,NN,atiyor,1
184,NN,numarayim,1
185,NN,konuda,1
186,NN,agizliyim,1
187,NN,Crowd,1
189,NN,@simonbreakell,1
190,NN,JOB,1
191,NN,FL,1
192,NN,puchar,1
193,NN,Essienowi,1
194,NN,bodaje,1
195,NN,roll.All,1
196,NN,juicy,1
197,NN,Madridista,1
198,NN,AGREE,1
199,NN,dowdisatwat,1
200,NN,omfg,1
201,NN,lleg,1
202,NN,Fkn,1
203,NN,playeroftheseason,1
204,NN,widemen,1
205,NN,RamiresSantosDoNascimento,1
206,NN,CHELSEAAAAAA,1
207,NN,footbaal,1
208,NN,kylie,1
209,NN,london2012,1
210,NN,oven,1
211,NN,DontBuyTheSun,1
212,NN,ComeOnChelsea,1
213,NN,costume,1
214,NN,HAM,1
215,NN,goalllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll,1
216,NN,clincher,1
217,NN,relancer,1
218,NN,voudrai,1
219,NN,elok,1
220,NN,bersemngat,1
221,NN,Mohon,1
222,NN,Matige,1
223,NN,boopboop,1
224,NN,likeafreighttrain,1
225,NN,AAAARRRGGHHHHH,1
226,NN,chior,1
227,NN,cringeworthy,1
228,NN,getthevodkain,1
229,NN,kitu,1
230,NN,furiani20,1
231,NN,meramaikan,1
232,NN,facup2012,1
233,NN,baterije,1
234,NN,Illustration,1
235,NN,Kommer,1
236,NN,vidrigt,1
237,NN,dry.FACupFinal,1
238,NN,RA,1
239,NN,tooeasy,1
240,NN,chelski,1
241,NN,nothing.bet,1
242,NN,ndoa,1
243,NN,uma,1
244,NN,wir,1
245,NN,mvua,1
246,NN,hao,1
247,NN,naionea,1
248,NN,niaje,1
249,NN,RT@SonnieXtine:,1
250,NN,thundercunt,1
251,NN,aircon,1
252,NN,suspension,1
253,NN,slowdown,1
254,NN,organisasi,1
255,NN,spannuhnd,1
256,NN,Zou,1
257,NN,Yuh,1
258,NN,ngarep,1
259,NN,tanding,1
260,NN,sblum,1
261,NN,stngah,1
262,NN,embarassment,1
263,NN,berkecil,1
264,NN,wheeeeeey,1
265,NN,malgr,1
266,NN,brpesta.congrats.FAcup,1
267,NN,sadist,1
268,NN,sesat,1
269,NN,tecnico,1
272,NN,syukuri,1
273,NN,chevsliv,1
274,NN,cos,1
275,NN,looksapicture,1
276,NN,homosexual,1
277,NN,kominnigang,1
278,NN,klrar,1
279,NN,kemur,1
280,NN,finala,1
281,NN,kaxkarra,1
282,NN,zati,1
283,NN,takapa,1
284,NN,Tak,1
285,NN,reel,1
286,NN,spotkickhero,1
287,NN,completo,1
288,NN,tcnico,1
289,NN,injury.why,1
290,NN,belgrade,1
291,NN,Pubarna,1
292,NN,hrifrn,1
293,NN,chrlseafc,1
294,NN,goaal,1
